canonical_key,operator,line,render_kind,shape_class,session,built,display_line_ids,parts,drawn_km,drawn_stations,n02_km,semantic_km,audit_stations,n02_station_features,audit_edges,anchor_pass,anchor_warning,anchor_error,topology_status,topology_findings,builder_notes,skip_edges_dropped,not_drawn_reason,official_km,official_stations,source_url,verdict,review_notes
東日本旅客鉄道␟津軽線,東日本旅客鉄道,津軽線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-津軽線,1,55.788,18,56.158,54.07,18,18,17,18,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟烏山線,東日本旅客鉄道,烏山線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-烏山線,1,20.219,8,20.392,19.591,8,8,7,8,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟田沢湖線,東日本旅客鉄道,田沢湖線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-田沢湖線,1,75.472,18,75.744,73.368,18,18,17,18,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟男鹿線,東日本旅客鉄道,男鹿線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-男鹿線,1,26.241,9,26.456,24.788,9,9,8,9,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟白新線,東日本旅客鉄道,白新線,jr_conventional,complex_multicycle,21,yes,jp-東日本旅客鉄道-白新線|jp-東日本旅客鉄道-白新線-2,2,34.163,12,32.573,30.807,10,10,10,12,0,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
東日本旅客鉄道␟相模線,東日本旅客鉄道,相模線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-相模線,1,33.205,18,33.406,31.607,18,18,17,18,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟石巻線,東日本旅客鉄道,石巻線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-石巻線,1,44.739,14,44.885,43.305,14,14,13,14,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟磐越東線,東日本旅客鉄道,磐越東線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-磐越東線,1,85.555,16,85.846,83.265,16,16,15,16,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟磐越西線,東日本旅客鉄道,磐越西線,jr_conventional,ordinary_linear,18,yes,jp-東日本旅客鉄道-磐越西線,1,175.581,43,174.965,168.838,43,43,42,42,1,0,PASS,,,0,,,,,,
東日本旅客鉄道␟篠ノ井線,東日本旅客鉄道,篠ノ井線,jr_conventional,ordinary_linear,20,yes,jp-東日本旅客鉄道-篠ノ井線,1,66.335,15,66.47,63.294,15,15,14,15,0,0,WARNING,sharp_artificial_turn,,0,,,,,,
東日本旅客鉄道␟米坂線,東日本旅客鉄道,米坂線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-米坂線,1,90.844,20,91.635,89.077,20,20,19,20,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟総武線,東日本旅客鉄道,総武線,jr_conventional,branched_terminal,18,yes,jp-東日本旅客鉄道-総武線|jp-東日本旅客鉄道-総武線-2,2,124.383,47,127.643,116.854,46,48,47,47,0,0,PASS,,"津田沼–幕張 skips 幕張本郷 over the same track — service edge, not a second alignment; 1 audited branch part(s) drawn as sibling display line(s)",1,,,,,,
東日本旅客鉄道␟羽越線,東日本旅客鉄道,羽越線,jr_conventional,ordinary_linear,18,yes,jp-東日本旅客鉄道-羽越線,1,269.429,60,290.365,258.085,60,60,59,60,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟花輪線,東日本旅客鉄道,花輪線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-花輪線,1,106.999,27,107.243,104.123,27,27,26,26,1,0,PASS,,,0,,,,,,
東日本旅客鉄道␟赤羽線,東日本旅客鉄道,赤羽線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-赤羽線,1,5.51,4,6.105,5.216,4,4,3,4,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟越後線,東日本旅客鉄道,越後線,jr_conventional,branched_terminal,19,yes,jp-東日本旅客鉄道-越後線,1,83.73,33,84.166,78.57,33,33,32,33,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟釜石線,東日本旅客鉄道,釜石線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-釜石線,1,89.968,24,90.179,87.508,24,24,23,24,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟陸羽東線,東日本旅客鉄道,陸羽東線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-陸羽東線,1,94.121,27,94.373,90.806,27,27,26,27,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟陸羽西線,東日本旅客鉄道,陸羽西線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-陸羽西線,1,43.046,10,43.321,41.877,10,10,9,10,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟青梅線,東日本旅客鉄道,青梅線,jr_conventional,ordinary_linear,21,yes,jp-東日本旅客鉄道-青梅線,1,37.185,25,39.325,33.755,25,26,24,25,0,0,PASS,,"1 interval(s) differ from the audited distance: [('西立川', '立川', 2.137, 1.72)]",0,,,,,,
東日本旅客鉄道␟飯山線,東日本旅客鉄道,飯山線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-飯山線,1,96.75,31,96.997,94.073,31,31,30,31,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟高崎線,東日本旅客鉄道,高崎線,jr_conventional,ordinary_linear,19,yes,jp-東日本旅客鉄道-高崎線,1,74.806,19,79.951,69.13,19,19,18,19,0,0,PASS,,,0,,,,,,
東日本旅客鉄道␟鶴見線,東日本旅客鉄道,鶴見線,jr_conventional,branched_terminal,22,yes,jp-東日本旅客鉄道-鶴見線|jp-東日本旅客鉄道-鶴見線-2|jp-東日本旅客鉄道-鶴見線-3,3,9.603,15,9.569,8.457,13,14,13,15,0,0,PASS,,"安善–大川 skips 武蔵白石 over the same track — service edge, not a second alignment; trunk plus 2 branch(es) split from the graph | 1 interval(s) differ from the audited distance: [('浅野', '新芝浦', 0.895, 0.656)]",1,,,,,,
東日本旅客鉄道␟鹿島線,東日本旅客鉄道,鹿島線,jr_conventional,ordinary_linear,22,yes,jp-東日本旅客鉄道-鹿島線,1,17.366,6,17.52,16.538,6,6,5,6,0,0,PASS,,,0,,,,,,
東武鉄道␟亀戸線,東武鉄道,亀戸線,private,ordinary_linear,35,yes,jp-東武鉄道-亀戸線,1,3.517,5,3.679,3.133,5,5,4,5,0,0,PASS,,,0,,,,,,
東武鉄道␟伊勢崎線,東武鉄道,伊勢崎線,private,branched_terminal,35,yes,jp-東武鉄道-伊勢崎線,1,114.661,54,115.415,106.24,55,55,53,54,0,0,PASS,,1 station(s) carry no adjacency and are not drawn,0,,,,,,
東武鉄道␟佐野線,東武鉄道,佐野線,private,ordinary_linear,35,yes,jp-東武鉄道-佐野線,1,22.07,10,22.222,21.02,10,10,9,10,0,0,PASS,,,0,,,,,,
東武鉄道␟大師線,東武鉄道,大師線,private,ordinary_linear,35,yes,jp-東武鉄道-大師線,1,0.896,2,1.016,0.774,2,2,1,2,0,0,PASS,,,0,,,,,,
東武鉄道␟宇都宮線,東武鉄道,宇都宮線,private,ordinary_linear,35,yes,jp-東武鉄道-宇都宮線,1,24.216,11,24.311,23.062,11,11,10,11,0,0,PASS,,,0,,,,,,
東武鉄道␟小泉線,東武鉄道,小泉線,private,branched_terminal,35,yes,jp-東武鉄道-小泉線|jp-東武鉄道-小泉線-2,2,18.084,10,18.099,16.878,9,9,9,10,0,0,PASS,,1 audited branch part(s) drawn as sibling display line(s),0,,,,,,
東武鉄道␟日光線,東武鉄道,日光線,private,ordinary_linear,35,yes,jp-東武鉄道-日光線,1,94.634,26,94.926,90.702,26,27,25,26,0,0,PASS,,,0,,,,,,
東武鉄道␟東上本線,東武鉄道,東上本線,private,branch_rejoins,35,yes,jp-東武鉄道-東上本線,1,75.055,39,76.459,69.03,39,39,39,39,0,0,PASS,,"柳瀬川–朝霞台 skips 志木 over the same track — service edge, not a second alignment",1,,,,,,
東武鉄道␟桐生線,東武鉄道,桐生線,private,ordinary_linear,35,yes,jp-東武鉄道-桐生線,1,20.393,8,20.539,19.454,8,8,7,8,0,0,PASS,,,0,,,,,,
東武鉄道␟越生線,東武鉄道,越生線,private,ordinary_linear,35,yes,jp-東武鉄道-越生線,1,11.037,8,11.325,10.514,8,8,7,8,0,0,PASS,,,0,,,,,,
東武鉄道␟野田線,東武鉄道,野田線,private,branched_terminal,35,yes,jp-東武鉄道-野田線|jp-東武鉄道-野田線-2,2,67.786,37,62.436,58.343,35,35,35,36,1,0,WARNING,sharp_artificial_turn,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
東武鉄道␟鬼怒川線,東武鉄道,鬼怒川線,private,ordinary_linear,35,yes,jp-東武鉄道-鬼怒川線,1,16.238,9,16.388,15.347,9,9,8,9,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟中央線,東海旅客鉄道,中央線,jr_conventional,ordinary_linear,29,yes,jp-東海旅客鉄道-中央線,1,172.807,40,199.902,163.987,40,40,39,40,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟参宮線,東海旅客鉄道,参宮線,jr_conventional,ordinary_linear,29,yes,jp-東海旅客鉄道-参宮線,1,29.022,10,29.266,27.916,10,10,9,10,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟名松線,東海旅客鉄道,名松線,jr_conventional,ordinary_linear,29,yes,jp-東海旅客鉄道-名松線,1,43.559,15,43.694,42.378,15,15,14,15,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟太多線,東海旅客鉄道,太多線,jr_conventional,ordinary_linear,29,yes,jp-東海旅客鉄道-太多線,1,17.699,8,17.99,16.833,8,8,7,8,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟御殿場線,東海旅客鉄道,御殿場線,jr_conventional,complex_loop,29,yes,jp-東海旅客鉄道-御殿場線,1,60.397,19,62.022,57.574,19,20,18,19,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟東海道新幹線,東海旅客鉄道,東海道新幹線,shinkansen,branched_terminal,16,yes,jp-東海旅客鉄道-東海道新幹線,1,515.155,17,518.285,510.777,17,18,16,17,0,0,WARNING,uncovered_corridor,,0,,,,,,
東海旅客鉄道␟東海道線,東海旅客鉄道,東海道線,jr_conventional,complex_multicycle,29,yes,jp-東海旅客鉄道-東海道線|jp-東海旅客鉄道-東海道線-2,2,338.644,86,371.255,340.231,86,89,88,86,0,0,WARNING,sharp_artificial_turn; uncovered_corridor,"垂井–大垣 skips 荒尾 over the same track — service edge, not a second alignment; 大垣–関ヶ原 skips 荒尾 over the same track — service edge, not a second alignment; 1 audited branch part(s) drawn as sibling display line(s); 3 part(s) too short to draw | 1 interval(s) differ from the audited distance: [('尾頭橋', '名古屋', 3.596, 2.583)]",2,,,,,,
東海旅客鉄道␟武豊線,東海旅客鉄道,武豊線,jr_conventional,branch_rejoins,29,yes,jp-東海旅客鉄道-武豊線,1,19.464,10,20.68,19.373,10,10,9,10,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟紀勢線,東海旅客鉄道,紀勢線,jr_conventional,branch_rejoins,29,yes,jp-東海旅客鉄道-紀勢線,1,180.551,41,181.244,174.863,41,41,41,40,1,0,PASS,,"梅ヶ谷–三野瀬 skips 紀伊長島 over the same track — service edge, not a second alignment",1,,,,,,
東海旅客鉄道␟身延線,東海旅客鉄道,身延線,jr_conventional,ordinary_linear,29,yes,jp-東海旅客鉄道-身延線,1,88.46,39,89.941,84.883,39,39,38,39,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟関西線,東海旅客鉄道,関西線,jr_conventional,complex_multicycle,29,yes,jp-東海旅客鉄道-関西線,1,61.273,18,62.624,58.278,18,19,17,18,0,0,PASS,,"1 interval(s) differ from the audited distance: [('河原田', '河曲', 4.526, 3.23)]",0,,,,,,
東海旅客鉄道␟飯田線,東海旅客鉄道,飯田線,jr_conventional,branch_rejoins,29,yes,jp-東海旅客鉄道-飯田線,1,195.713,94,197.288,188.407,94,94,93,94,0,0,PASS,,,0,,,,,,
東海旅客鉄道␟高山線,東海旅客鉄道,高山線,jr_conventional,branched_terminal,29,yes,jp-東海旅客鉄道-高山線,1,189.408,36,190.643,184.754,36,36,35,36,0,0,PASS,,,0,,,,,,
東葉高速鉄道␟東葉高速線,東葉高速鉄道,東葉高速線,third_sector,ordinary_linear,56,yes,jp-東葉高速鉄道-東葉高速線,1,16.247,9,16.48,14.632,9,9,8,9,0,0,PASS,,,0,,,,,,
松浦鉄道␟西九州線,松浦鉄道,西九州線,third_sector,branched_terminal,54,yes,jp-松浦鉄道-西九州線|jp-松浦鉄道-西九州線-2,2,97.359,59,93.667,88.807,57,57,57,58,1,0,PASS,,trunk plus 1 branch(es) split from the graph (1 rejoining route(s)),0,,,,,,
横浜シーサイドライン␟金沢シーサイドライン,横浜シーサイドライン,金沢シーサイドライン,agt,ordinary_linear,63,yes,jp-横浜シーサイドライン-金沢シーサイドライン,1,10.791,14,10.871,9.795,14,14,13,14,0,0,PASS,,,0,,,,,,
横浜市␟1号線,横浜市,1号線,subway,ordinary_linear,33,yes,jp-横浜市-1号線,1,19.967,17,20.12,17.795,17,17,16,17,0,0,PASS,,,0,,,,,,
横浜市␟3号線,横浜市,3号線,subway,ordinary_linear,33,yes,jp-横浜市-3号線,1,20.59,16,21.277,18.592,16,16,15,16,0,0,PASS,,,0,,,,,,
横浜市␟4号線,横浜市,4号線,subway,ordinary_linear,33,yes,jp-横浜市-4号線,1,13.017,10,13.102,11.893,10,10,9,10,0,0,PASS,,,0,,,,,,
横浜高速鉄道␟みなとみらい21線,横浜高速鉄道,みなとみらい21線,third_sector,ordinary_linear,57,yes,jp-横浜高速鉄道-みなとみらい21線,1,4.198,6,4.37,3.242,6,6,5,6,0,0,PASS,,,0,,,,,,
樽見鉄道␟樽見線,樽見鉄道,樽見線,third_sector,ordinary_linear,55,yes,jp-樽見鉄道-樽見線,1,34.7,19,35.204,33.422,19,19,18,19,0,0,PASS,,,0,,,,,,
比叡山鉄道␟比叡山鉄道線,比叡山鉄道,比叡山鉄道線,funicular,ordinary_linear,64,yes,jp-比叡山鉄道-比叡山鉄道線,1,1.95,4,1.999,1.822,4,4,3,4,0,0,PASS,,,0,,,,,,
水島臨海鉄道␟水島本線,水島臨海鉄道,水島本線,third_sector,ordinary_linear,57,yes,jp-水島臨海鉄道-水島本線,1,10.251,10,10.324,9.527,10,10,9,10,0,0,PASS,,,0,,,,,,
水間鉄道␟水間線,水間鉄道,水間線,private,ordinary_linear,52,yes,jp-水間鉄道-水間線,1,5.519,10,5.589,4.838,10,10,9,10,0,0,PASS,,,0,,,,,,
江ノ島電鉄␟江ノ島電鉄線,江ノ島電鉄,江ノ島電鉄線,private,ordinary_linear,52,yes,jp-江ノ島電鉄-江ノ島電鉄線,1,9.863,15,9.941,9.105,15,15,14,15,0,0,PASS,,,0,,,,,,
沖縄都市モノレール␟沖縄都市モノレール線,沖縄都市モノレール,沖縄都市モノレール線,monorail,ordinary_linear,63,yes,jp-沖縄都市モノレール-沖縄都市モノレール線,1,17.026,19,17.098,15.783,19,19,18,19,0,0,PASS,,,0,,,,,,
津軽鉄道␟津軽鉄道線,津軽鉄道,津軽鉄道線,private,ordinary_linear,51,yes,jp-津軽鉄道-津軽鉄道線,1,20.527,12,20.626,19.599,12,12,11,12,0,0,PASS,,,0,,,,,,
流鉄␟流山線,流鉄,流山線,private,ordinary_linear,52,yes,jp-流鉄-流山線,1,5.533,6,5.635,5.123,6,6,5,6,0,0,PASS,,,0,,,,,,
湘南モノレール␟江の島線,湘南モノレール,江の島線,monorail,ordinary_linear,64,yes,jp-湘南モノレール-江の島線,1,6.562,8,6.656,6.095,8,8,7,8,0,0,PASS,,,0,,,,,,
熊本市␟上熊本線,熊本市,上熊本線,tram,ordinary_linear,58,yes,jp-熊本市-上熊本線,1,2.939,10,2.982,2.519,10,10,9,10,0,0,PASS,,,0,,,,,,
熊本市␟健軍線,熊本市,健軍線,tram,ordinary_linear,58,yes,jp-熊本市-健軍線,1,3.062,9,3.106,2.683,9,9,8,9,0,0,PASS,,,0,,,,,,
熊本市␟幹線,熊本市,幹線,tram,ordinary_linear,58,yes,jp-熊本市-幹線,1,3.251,10,3.301,2.815,10,10,9,10,0,0,PASS,,,0,,,,,,
熊本市␟水前寺線,熊本市,水前寺線,tram,ordinary_linear,58,yes,jp-熊本市-水前寺線,1,2.323,7,2.369,2.022,7,7,6,7,0,0,PASS,,,0,,,,,,
熊本市␟田崎線,熊本市,田崎線,tram,ordinary_linear,58,yes,jp-熊本市-田崎線,1,0.609,3,0.657,0.509,3,3,2,3,0,0,PASS,,,0,,,,,,
熊本電気鉄道␟菊池線,熊本電気鉄道,菊池線,private,ordinary_linear,50,yes,jp-熊本電気鉄道-菊池線,1,10.568,16,10.637,9.47,16,16,15,16,0,0,PASS,,,0,,,,,,
熊本電気鉄道␟藤崎線,熊本電気鉄道,藤崎線,private,ordinary_linear,50,yes,jp-熊本電気鉄道-藤崎線,1,2.335,3,2.414,2.177,3,3,2,3,0,0,PASS,,,0,,,,,,
甘木鉄道␟甘木線,甘木鉄道,甘木線,third_sector,ordinary_linear,57,yes,jp-甘木鉄道-甘木線,1,13.689,11,13.883,12.768,11,11,10,11,0,0,PASS,,,0,,,,,,
由利高原鉄道␟鳥海山ろく線,由利高原鉄道,鳥海山ろく線,third_sector,ordinary_linear,56,yes,jp-由利高原鉄道-鳥海山ろく線,1,23.034,12,23.189,22.181,12,12,11,11,1,0,PASS,,,0,,,,,,
皿倉登山鉄道␟帆柱ケーブル線,皿倉登山鉄道,帆柱ケーブル線,funicular,ordinary_linear,65,yes,jp-皿倉登山鉄道-帆柱ケーブル線,1,1.098,2,1.165,1.036,2,2,1,2,0,0,PASS,,,0,,,,,,
相模鉄道␟相鉄いずみ野線,相模鉄道,相鉄いずみ野線,private,ordinary_linear,39,yes,jp-相模鉄道-相鉄いずみ野線,1,11.306,8,11.49,10.254,8,8,7,8,0,0,PASS,,,0,,,,,,
相模鉄道␟相鉄新横浜線,相模鉄道,相鉄新横浜線,private,ordinary_linear,39,yes,jp-相模鉄道-相鉄新横浜線,1,6.239,3,6.452,5.804,3,3,2,3,0,0,PASS,,,0,,,,,,
相模鉄道␟相鉄本線,相模鉄道,相鉄本線,private,ordinary_linear,39,yes,jp-相模鉄道-相鉄本線,1,24.461,18,24.677,21.647,18,18,17,18,0,0,PASS,,,0,,,,,,
真岡鐵道␟真岡線,真岡鐵道,真岡線,third_sector,ordinary_linear,55,yes,jp-真岡鐵道-真岡線,1,41.989,17,42.214,40.433,17,17,16,17,0,0,PASS,,,0,,,,,,
神戸六甲鉄道␟六甲ケーブル線,神戸六甲鉄道,六甲ケーブル線,funicular,ordinary_linear,64,yes,jp-神戸六甲鉄道-六甲ケーブル線,1,1.674,2,1.721,1.627,2,2,1,2,0,0,PASS,,,0,,,,,,
神戸市␟北神線,神戸市,北神線,subway,ordinary_linear,33,yes,jp-神戸市-北神線,1,7.63,2,7.728,7.527,2,2,1,2,0,0,PASS,,,0,,,,,,
神戸市␟山手線,神戸市,山手線,subway,ordinary_linear,33,yes,jp-神戸市-山手線,1,7.573,8,7.64,7.075,8,8,7,8,0,0,PASS,,,0,,,,,,
神戸市␟海岸線,神戸市,海岸線,subway,ordinary_linear,33,yes,jp-神戸市-海岸線,1,7.936,10,8.045,6.748,10,10,9,10,0,0,PASS,,,0,,,,,,
神戸市␟西神延伸線,神戸市,西神延伸線,subway,ordinary_linear,33,yes,jp-神戸市-西神延伸線,1,9.377,6,10.355,8.801,6,6,5,6,0,0,PASS,,,0,,,,,,
神戸市␟西神線,神戸市,西神線,subway,ordinary_linear,33,yes,jp-神戸市-西神線,1,5.74,4,5.848,5.487,4,4,3,4,0,0,PASS,,,0,,,,,,
神戸新交通␟ポートアイランド線,神戸新交通,ポートアイランド線,agt,loop_with_tail,63,yes,jp-神戸新交通-ポートアイランド線|jp-神戸新交通-ポートアイランド線-2,2,10.155,13,10.648,9.818,12,12,11,13,0,0,PASS,,trunk plus 1 branch(es) split from the graph,0,,,,,,
神戸新交通␟六甲アイランド線,神戸新交通,六甲アイランド線,agt,ordinary_linear,63,yes,jp-神戸新交通-六甲アイランド線,1,4.523,6,5.795,4.158,6,6,5,6,0,0,PASS,,,0,,,,,,
神戸電鉄␟三田線,神戸電鉄,三田線,private,ordinary_linear,45,yes,jp-神戸電鉄-三田線,1,12.001,10,12.087,11.275,10,10,9,10,0,0,PASS,,,0,,,,,,
神戸電鉄␟公園都市線,神戸電鉄,公園都市線,private,ordinary_linear,45,yes,jp-神戸電鉄-公園都市線,1,5.538,4,5.641,5.267,4,4,3,4,0,0,PASS,,,0,,,,,,
神戸電鉄␟有馬線,神戸電鉄,有馬線,private,ordinary_linear,45,yes,jp-神戸電鉄-有馬線,1,22.486,15,22.567,21.192,15,15,14,15,0,0,PASS,,,0,,,,,,
